ad_slot_id,ctr,count
2720914359,0,1
305896481,0,106
1556117390,0,12
3588008966,0,1
968663423,0,9
1615278384,0,1
954620824,0,1
940152676,0,1
4149826849,0,4
3621242079,0,3
1111198972,0,1
875519732,0,1
4221248685,0,4
1130707555,0,1
113807415,0,2
214526273,0,1
2740829147,0,1
268408525,0,1
125370101,0,1
2512962230,0,1
222984866,0,1
32015890,0,1
206023004,0,3
3006543255,0,1
2337761933,0,1
3330684499,0,1
598986128,0,6
402746772,0,1
3570141497,0,1
658912410,0,1
366116209,0,1
7819680,0,1
3755130268,0,1
3931552329,0,1
454294263,0,1
190788344,0,1
1814221701,0,2
3020959910,0,1
1974636202,0,1
3742502464,0,1
2132355783,0,1
2151747058,0,2
2998171996,0,35
2593737604,0,1
806768838,0,1
669204611,0,1
3472374713,0,2
3926617026,0,1
585196056,0,2
1707120395,0,1
2636924327,0,1
4162294235,0,2
1307474412,0,2
2280447287,0,1
1428496688,0,1
1683453905,0,26
1461857372,0,132
221452370,0,2
1670853670,0,1
1969003985,0,1
1699989509,0,18
1071852658,0,1
1998897172,0,1
4056009708,0,1
2900162772,0,1
241196551,0,1
2632388700,0,3
1549510299,0,2
1572717563,0,8
1478474122,0,1
2825275629,0,3
3999342221,0,1
779272787,0,2
1555903751,0,1
3453120668,0,1
3926145889,0,1
2083729197,0,1
3213525813,0,1
2302017422,0,1
1998492914,0,1
1048528295,0,1
2501417022,0,1
804225896,0,1
2894581565,0,2
4132120112,0,1
1870702697,0,1
3284091660,0,1
2587180392,0,1
720121888,0,7
2569806627,0,1
2931275231,0,1
517901892,0,1
323952134,0,2
774302206,0,1
3750678100,0,10
2207590012,0,1
3370100943,0,2
595325379,0,4
333484994,0,1
833686807,0,2
622858757,0,1
278253347,0,5
670596955,0,3
181679470,0,2
574470468,0,1
2871301589,0,1
3987762792,0,1
1441895187,0,1
637179963,0,1
3729189849,0,1
3743862578,0,1
1088890941,0,4
2615596658,0,1
968089405,0,1
3268828473,0,1
2993041925,0,1
1511225586,0,2
976219071,0,3
Comic_F_bottom_Width,0,397
53217530,0,1
393023710,0,1
1909468444,0,1
3613302453,0,1
885954245,0,2
1816525305,0,2
3553040172,0,1
2659952342,0,5
3629137500,0,1
1120270395,0,1
2800784189,0,2
3720841791,0,52
4294084466,0,1
3648564322,0,1
2426586906,0,1
410342494,0,2
1566704150,0,160
1839359163,0,1
2388384600,0,1
2554977047,0,2
2367041648,0,1
550427938,0,1
3371401555,0,1
3195874727,0,1
1332662320,0,1
2558220335,0,1
3744083635,0,1
3540143052,0,1
482206101,0,1
1499046710,0,1
discuz_18316225_004,0,48388
1020785323,0,1
2871561484,0,5
544331068,0,1
mm_32915171_3371125_10882943,0,82
1091656488,0,1
919354026,0,9
2737681024,0,2
708963793,0,6
2022830171,0,1
3138639051,0,1
1257382441,0,48
3657199401,0,1
392578892,0,1
4207184354,0,2
212204762,0,1
3478844581,0,1
3038851547,0,1
1848684463,0,1
13214907,0,1
2315568747,0,1
452560038,0,1
3105931723,0,1
1975740737,0,1
1186116077,0,1
2443988014,0,2
130183211,0,1
1161148615,0,4
3297633380,0,1
2808866541,0,7
1296850122,0,24
1036384429,0,9
2495777612,0,1
2380780503,0,1
903999317,0,1
1803983691,0,56
3173280904,0,1
1147902788,0,1
3430952687,0,2
3085211022,0,8
3360560259,0,9
742218860,0,1
1897584800,0,1
1866519838,0,9
4174238500,0,6
157365646,0,1
680676391,0,1
2806185376,0,1
632954981,0,20
3516748652,0,1
2655464951,0,1
2484405788,0,1
860495352,0,1
3943250149,0,1
3250442923,0,4
1480141123,0,1
3632379712,0,22
3608920540,0,1
1135745659,0,2
3753244537,0,1
3670405231,0,1
3205934110,0,1
797813088,0,12
608248631,0,1
4008503964,0,1
2837944692,0,13
1272890483,0,1
3919858128,0,1
1896382113,0,2
3071808598,0,6
3663881617,0,1
3402681917,0,16
2411827581,0,2
2649697137,0,1
4076922214,0,4
1402918696,0,9
1729327888,0,2
1301392207,0,1
911067279,0,1
862865152,0,2
531069607,0,1
3535337823,0,1
3498613512,0,1
1008226826,0,1
3715077012,0,1
3700340114,0,125
1779111322,0,40
1699908210,0,6
1896302781,0,1
2839316558,0,1
3456866385,0,1
3472155534,0,1
2818053763,0,2
2920039761,0,1
4231934727,0,1
3565043018,0,53
1833639412,0,1
2049166744,0,2
2590704015,0,1
1231018189,0,26
3847332710,0,17
3565731282,0,1
3300090783,0,1
3948215545,0,1
3825627192,0,2
215149123,0,1
807236570,0,1
1930015448,0,2
1547437072,0,1
2428894301,0,1
134372259,0,30
2896327642,0,1
2133379997,0,1
1069368184,0,3
1413533658,0,1
4168240712,0,1
1351947543,0,1
2427747597,0,1
1768182248,0,1
1131421844,0,1
1438776108,0,25
405032308,0,1
503135688,0,1
371113697,0,1
2076251250,0,1
3216944276,0,1
1166577303,0,1
1132147054,0,1
65487449,0,1
2103656065,0,2
67665997,0,1
3727047911,0,1
1068314552,0,2
651547169,0,11
4128116799,0,1
1271670415,0,1
1528668066,0,3
2828082170,0,3
648174133,0,1
1534282109,0,6
2795339278,0,1
2876691983,0,2
1478978769,0,1
202200639,0,1
1220123502,0,1
2927064721,0,1
944245879,0,1
2390806476,0,1
479966472,0,2
2773647579,0,1
34597735,0,1
1623518820,0,1
3223851847,0,1
3258476259,0,1
467309582,0,2
3114099409,0,1
2238775256,0,1
835486311,0,1
4048558283,0,1
1149559547,0,1
3277816620,0,1
622122621,0,22
1953327383,0,7
4129511637,0,1
2980860638,0,15
1408948354,0,1
2955666831,0,4
1474288922,0,5
1334984370,0,1
2163522276,0,1
641517045,0,1
109016616,0,1
766387950,0,4
2614438016,0,5
3750824890,0,54
464598872,0,5
803474516,0,23
178704520,0,1
3603434740,0,17
1024079532,0,1
4074421644,0,1
1575516235,0,1
4229350819,0,1
2821161389,0,4
3342536641,0,45
1985612683,0,1
157838130,0,14
2317801155,0,1
3986189601,0,21
2358534460,0,3
223984707,0,1
2888392165,0,1
1649322588,0,1
1573017254,0,2
1732601059,0,1
2404350009,0,1
2879533987,0,1
1868393552,0,6
1444569941,0,1
739399772,0,6
1435559371,0,1
1956231036,0,1
3577333202,0,10
2168894719,0,1
2381009779,0,1
2577515634,0,1
4189907381,0,1
3823686568,0,1
3586763858,0,71
3919583374,0,1
1987027597,0,1
296169892,0,62
744137200,0,1
548233196,0,9
1707827245,0,1
643309160,0,1
4169541430,0,1
4212961381,0,1
508601536,0,1
1823421192,0,1
960348251,0,1
2729620170,0,2
3723318866,0,2
267606393,0,1
4017348110,0,22
2527754004,0,1
374696554,0,1
348740592,0,1
1421937600,0,5
1802750054,0,7
2666049115,0,1
2805111912,0,1
3472635460,0,1
3666596612,0,1
46141349,0,1
3681155946,0,15
3981051654,0,4
1397944299,0,1
3991424888,0,38
411609193,0,1
239181543,0,1
981757890,0,1
435626094,0,1
2024632892,0,1
1436574794,0,1
572233144,0,16
1262903928,0,1
3455885020,0,1
4210746562,0,1
2389618798,0,1
3315679381,0,1
2429855292,0,1
4012713626,0,6
729619541,0,3
493657345,0,1
3233305516,0,1
1085597017,0,1
2915502012,0,4
3467656191,0,3
178558765,0,1
3937137574,0,1
1741368516,0,1
2547914936,0,1
3530903589,0,7
1839071307,0,6
2241592342,0,2
930300283,0,1
3304762491,0,1
2996414791,0,1
2617565150,0,1
1092938608,0,1
851149965,0,2
1099920196,0,12
2961970324,0,1
458744234,0,1
3464462631,0,1
2169174533,0,1
2652522564,0,1
399251324,0,4
1267703920,0,330
3229053193,0,1
352030104,0,82
2446795978,0,1
1191486809,0,3
2148235323,0,1
3111900356,0,1
668068397,0,11
2789515755,0,3
2602800220,0,1
925685175,0,1
3142031303,0,1
3921797213,0,1
1021056699,0,413
3705904336,0,2
2460658820,0,1
200405133,0,6
286226073,0,1
287478178,0,8
775098315,0,1
466278263,0,2
1785043342,0,2
mm_11634792_2163348_9869764,0,99
2401057838,0,1
2936897651,0,1
545750990,0,1
3480133438,0,1
2502365637,0,4
1972963053,0,1
1590581135,0,1
3255076043,0,2
4217123768,0,1
390609511,0,1
3637664498,0,3
1184495905,0,1
551312401,0,1
891749544,0,2
3133130540,0,2
2865412460,0,1
2623796260,0,41
2926700779,0,1
828341001,0,1
249670207,0,1
2060402065,0,2
690817273,0,1
863073638,0,1
1743952223,0,2
1067417791,0,1
235206585,0,8
3569228505,0,2
2588180355,0,1
3967192670,0,1
1166734293,0,1
515369583,0,1
512467776,0,1
3349279441,0,1
3625231530,0,11
3249413214,0,1
2397402324,0,1
4064856382,0,1
4185829472,0,4
2846941847,0,1
4161382953,0,1
1480718323,0,1
3217171674,0,9
1856046547,0,1
3521783666,0,1
505315474,0,4
1360367846,0,1
2424741610,0,1
3361402662,0,1
678792165,0,1
2014351809,0,1
30724809,0,13
3030061580,0,1
2253454975,0,19
255156841,0,1
1529276753,0,3
1803991760,0,1
1830173243,0,1
1715853948,0,2
2494121502,0,1
3340340801,0,1
1642094460,0,4
3888450516,0,1
128894040,0,3
593978260,0,1
2128473293,0,27
274822052,0,4
116369449,0,2
4121566682,0,1
2869450809,0,1
1133042318,0,4
1412812791,0,1
3657950565,0,11
3420382864,0,6
2648304518,0,3
3751811218,0,1
485749044,0,3
1029215480,0,1
227580216,0,1
3977029743,0,1
230681636,0,1
2202759700,0,11
743757534,0,18
2202291280,0,1
1445604666,0,5
3565247445,0,1
1251044054,0,2
2910768689,0,1
mm_24791696_3463874_11271593,0,312
4060543619,0,1
449444373,0,1
4004663474,0,1
1199603541,0,1
1539541921,0,1
322701869,0,1
2717031581,0,1
3600619246,0,1
321927147,0,1
4187898396,0,6
198236722,0,19
1166622127,0,6
1034055252,0,7
3340864615,0,28
3725776910,0,1
4251445114,0,1
3666466147,0,1
3459518532,0,4
3357911709,0,1
113369142,0,3
462474527,0,9
3740526821,0,696
4088262539,0,2
647563386,0,1
1994728447,0,1
1034353038,0,17
1461651088,0,4
253379731,0,1
54886072,0,1
2928734630,0,4
1396143807,0,13
940992486,0,4
810807354,0,26
2627963823,0,1
2105220687,0,30
480574385,0,7
592875892,0,1
2749860199,0,5
542507617,0,1
1238178799,0,3
802926532,0,2
1157571011,0,3
2735621308,0,1
2875336334,0,15
1198117987,0,1
discuz_13163928_011,0,12
2789361605,0,1
4035091252,0,1
4050652543,0,1
1376076204,0,1
1971671291,0,18
3931779261,0,26
1088995316,0,1
221021733,0,2
4142289425,0,1
3161534603,0,2
2030736548,0,21
1966973781,0,1
820463963,0,1
2148431049,0,1
3008534457,0,230
752596047,0,1
2518806050,0,1
1687737006,0,1
379562094,0,3
2504475000,0,1
2604796309,0,1
2855116998,0,1
3927300835,0,6
4226298126,0,1
3469622468,0,38
991469343,0,1
3654812834,0,1
894948337,0,1
3537632609,0,1
3122457119,0,8
1786375160,0,22
4032349868,0,1
79414068,0,5
3566213427,0,6
2477194687,0,1
2321356276,0,1
3403193681,0,1
1381202305,0,1
4082544408,0,1
3733102637,0,2
720391631,0,3
1710348703,0,2
2107553316,0,1
2581106204,0,1
3707651278,0,1
380174585,0,2
418523181,0,1
2836148964,0,132
272383372,0,2
2038417263,0,82
2463918200,0,1
1877048936,0,1
2878561509,0,1
1030115694,0,14
1611706118,0,2
4264323251,0,1
3171830968,0,1
928883795,0,1
2820234397,0,1
1872036415,0,148
926567279,0,1
2182395530,0,3
59205524,0,1
1092317685,0,1
3855505339,0,1
1693878627,0,1
533465705,0,1
875294115,0,1
1251844023,0,1
526719039,0,5
4030650628,0,3
1723596272,0,1
3608803843,0,1
989010492,0,1
703754532,0,1
1564952554,0,1
3603945052,0,1
1694640797,0,1
1265868110,0,1
888608471,0,2
751802648,0,5
1884793329,0,1
1735719240,0,1
4048667949,0,1
2467015210,0,1
194735888,0,6
3114460192,0,8
3829535972,0,1
2766987505,0,1
1455950085,0,1
746918897,0,3
2720351239,0,1
2936991768,0,117
3030205869,0,27
1294410794,0,1
985134148,0,1
3089735051,0,1
3794697894,0,2
3381900227,0,4
4257534095,0,1
1654858225,0,1
2737843130,0,14
3822954940,0,1
3504438007,0,54
674281248,0,1
2654968374,0,1
1959794243,0,1
1165269762,0,5
4026636055,0,1
986013163,0,27
3303069518,0,1
1207481623,0,1
19150331,0,1
3098034113,0,1
2949903999,0,1
244116305,0,31
373019395,0,1
1099474390,0,1
3919180215,0,1
2578402026,0,19
1683064613,0,1
2428541518,0,2
2088629388,0,1
2460321234,0,33
1628688628,0,1
3829660040,0,1
3686728096,0,1
3873863279,0,1
274124606,0,48
1786099363,0,4
2298734869,0,1
2497046865,0,4
1709796641,0,1
2337178094,0,1
1120563019,0,1
196968908,0,1
3955805331,0,1
4267616187,0,1
3125425425,0,1
1989808479,0,27
2762391208,0,2
2937413819,0,1
1359821800,0,1
999969404,0,2
325528663,0,2
1325590303,0,1
550550819,0,1
1547272558,0,5
3643874300,0,1
2535922515,0,1
1308207559,0,3
2583549704,0,4
3976768178,0,1
1140425124,0,1
2279004613,0,4
779320831,0,1
2558517970,0,30
1142114617,0,1
2164362108,0,1
4005659886,0,1
950775843,0,1
3124650700,0,3240
3934101133,0,1
2384043309,0,1
3214648330,0,2
160117046,0,2
3262929011,0,1
2065122277,0,1
739847033,0,2
2248663350,0,1
787685706,0,1
3582621283,0,1
4270044561,0,5
884030893,0,1
103776251,0,1
2753249617,0,1
3902872197,0,1
2351312046,0,4
1241003154,0,1
247819208,0,2
951083383,0,6
2186261051,0,9
3667576677,0,2
1861381981,0,1
3395123341,0,1
2074918377,0,3
792050418,0,4
2349775402,0,1
405813135,0,1
2687590762,0,1
712778826,0,1
54136848,0,1
655335714,0,1
3352495716,0,21
567954388,0,1
2577637829,0,1
2704022497,0,1
1209737302,0,1
4251561710,0,1
2144139642,0,1
317112238,0,29
3910048836,0,2
910432656,0,1
3182475694,0,1
1176125089,0,2
2189804417,0,32
31983708,0,58
790450855,0,1
2324493052,0,1
2338765449,0,15
2597623844,0,1
2433615156,0,2
670860787,0,1
3039755093,0,1
2415650710,0,1
1677845746,0,1
935810535,0,1
1864399475,0,8
2287515663,0,1
2862083411,0,1
3780212128,0,2
3593054230,0,1
106621673,0,1
4046462570,0,5
2562500337,0,1
216231671,0,1
2994686264,0,1
1711992708,0,4
2348102200,0,2
1329522249,0,1
2603831158,0,1
507080642,0,8
178363170,0,1
311320476,0,42
1431193699,0,1
784224538,0,1
1485033499,0,1
741298642,0,1
3868088128,0,55
1456359591,0,1
4008898839,0,1
555505429,0,1
3857880220,0,1
1516613584,0,1
510372212,0,1
261723468,0,3
3592653604,0,49
17252030,0,1
271714548,0,1
2620016567,0,1
1214583807,0,23
1044355010,0,1
4125445356,0,1
414204278,0,4
2822102251,0,1
923985608,0,2
650815629,0,1
474447011,0,1
281610507,0,3
2767100096,0,1
713649357,0,1
1102604854,0,1
2349708652,0,2
2016158072,0,1
1929866266,0,5
2443036494,0,4
4064608179,0,1
4219770232,0,1
4245324197,0,1
2357985230,0,1
2109157113,0,1
1661890193,0,1
224145657,0,9
3633099544,0,1
1897344469,0,153
1178247668,0,1
2237566950,0,28
587426316,0,1
3912222222,0,1
1505158943,0,1
2010397424,0,1
3250733562,0,1
998818702,0,4
2493263018,0,1
mm_31562873_3010990_11253089,0,375
3473287577,0,2
4251612749,0,1
852110410,0,1
2823017081,0,10
2390456884,0,1
1682790587,0,1
2810519642,0,1
624002907,0,1
3658695519,0,1
2331145929,0,1
1829614309,0,4
1738721721,0,250
122249057,0,1
403983019,0,2
447047479,0,2
2640582,0,182
401632895,0,1
3047899556,0,9
2848425902,0,1
2724966296,0,11
3295628097,0,18
3488852174,0,1
2315206203,0,1
344312079,0,1
1146885468,0,3
2456821578,0,2
996137136,0,3
534336752,0,1
1201442303,0,3
2554057343,0,1
3644473503,0,1
2577725785,0,1
814950525,0,11
3135778032,0,2
897272772,0,1
1962748318,0,1
105040766,0,1
3356007855,0,28
2753792838,0,6
2556367508,0,1
134076523,0,1
4085103995,0,1
1459235179,0,1
3688019620,0,21
2121802777,0,1
148107061,0,13
1756131023,0,1
2263788013,0,1
892881494,0,1
2753455254,0,1
1029476766,0,1
970148509,0,1
1217614364,0,1
Auto_2nd_Width2,0,21
3063673500,0,191
69160617,0,1
529726193,0,1
561183648,0,1
2078853055,0,1
3694518090,0,1
3147659152,0,1
3224255669,0,37
125624010,0,1
2449844035,0,3
3905835208,0,1
186010439,0,2
4230654599,0,3
79664713,0,1
1614542245,0,1
2670875503,0,3
3832127953,0,1
641906549,0,1
3241449650,0,5
421449627,0,1
2905038751,0,1
mm_16405960_2800431_9837695,0,52
886804223,0,3
31802647,0,1
743635529,0,2
2224563680,0,9
4171737854,0,1
2006443003,0,21
1504850247,0,5
1224569889,0,2
mm_40498670_3494279_11418446,0,58
3090045210,0,1
1314677789,0,1
4098136228,0,19
1340138082,0,22
3237956277,0,1
1792638582,0,1
1487623603,0,1
2051664928,0,1
935012773,0,1
3744877526,0,3
802637888,0,1
3915935847,0,1
2576116232,0,6
689208632,0,3
2297819270,0,2
3224221695,0,1
124922017,0,4
4087095367,0,1
1010459600,0,1
1141992180,0,1
1789908733,0,1
2802071692,0,1
748616577,0,1
3090658268,0,5
470857397,0,1
3487304904,0,1
3465508455,0,19
3911625071,0,1
124678442,0,1
3737500954,0,3
3407084891,0,1
439303084,0,1
3290647479,0,11
2886140265,0,7
477347180,0,1
2887021848,0,31
3837970020,0,1
2020270078,0,4
3494128034,0,1
3060650256,0,3
971329763,0,1
2698038604,0,1
4229860134,0,1
1342194831,0,2
913577588,0,1
1046090602,0,11
3520414932,0,3
3828371106,0,1
2690248670,0,3
3661617892,0,27
530151461,0,1
1770168504,0,1
3939055253,0,1
332865874,0,2
2222446904,0,1
763899294,0,1
2782993101,0,1
1355859139,0,1
2395686591,0,2
1690656500,0,1
3207424091,0,1
998828877,0,10
899210311,0,1
644203377,0,10
3326821326,0,1
4139702932,0,2
435379873,0,10
3570864037,0,1
327923373,0,5
1184652193,0,1
3050176176,0,1
2619121750,0,147
907322400,0,9
mm_10953556_2371896_9154510,0,74
2437485491,0,1
2788203050,0,1
2529493685,0,1
2400664474,0,1
417638818,0,89
4172449294,0,4
520889757,0,7
2317579779,0,1
647057573,0,1
2911420886,0,1
2286437595,0,3
3388770714,0,1
1203350397,0,1
2318942294,0,1
1114412466,0,2
2101539241,0,9
3205880749,0,1
3709654059,0,1
2470187524,0,5
4074881903,0,1
3494244461,0,1
742393295,0,1
3001564674,0,8
1308388917,0,1
912185442,0,1
568753253,0,2
702385389,0,9
1612723504,0,1
245445084,0,1
3559176846,0,1
3883383343,0,1
153995081,0,1
1946215037,0,8
738564530,0,1
1003266421,0,5
3732517682,0,1
2368124503,0,13
3582695982,0,1
2224923785,0,1
2625071435,0,1
4272928302,0,5
717428339,0,1
1154350807,0,3
1635924092,0,1
2407626583,0,1
3166701968,0,1
mm_31722638_3061570_10262977,0,4
562395630,0,1
1382417341,0,1
2995779849,0,7
3273380983,0,1
1308476924,0,1
2021441473,0,10
252469644,0,4
2573718282,0,1
4112091264,0,3
1827429261,0,1
19938684,0,1
2439035912,0,1
2370069676,0,3
859591472,0,1
414854020,0,1
2872633289,0,5
956044863,0,1
3214092046,0,1
3713422152,0,1
125966383,0,5
559588485,0,1
2143779855,0,1
737505613,0,1
538511077,0,1
3382286476,0,25
3319340837,0,11
892733676,0,1
4186483707,0,1
80708260,0,1
2793479849,0,1
1157948723,0,1
944406576,0,43
859276996,0,1
3591893900,0,1
227531110,0,1
237433935,0,1
2125962662,0,1
1960420740,0,82
1805677214,0,1
948746978,0,1
1727430439,0,2
2088625964,0,4
3698401315,0,1
3676987544,0,2
2437762430,0,1
3069841293,0,1
3233645704,0,1
2268850938,0,1
3530163742,0,2
2546509870,0,1
3331631631,0,1
976337287,0,1
3435417294,0,3
3414742061,0,1
1476267850,0,1
3497964158,0,1
3636797350,0,19
370147132,0,2
3108271986,0,1
114709688,0,1
3926811204,0,1
2339908744,0,3
913900313,0,1
1644508404,0,82
1235579099,0,1
1789531149,0,1
3209606614,0,1
2984103211,0,2
2752749807,0,23
243447322,0,1
4166779929,0,25
2351944244,0,1
3517537335,0,1
4093242590,0,24
1015782872,0,1
1874399544,0,13
513426323,0,2
3352199191,0,1
2447498746,0,1
1473740908,0,1
184069829,0,1
1320248230,0,1
3349909907,0,1
2910659675,0,1
771336153,0,1
3322096152,0,1
1045926681,0,7
2624162945,0,1
1050030663,0,1
1228872860,0,1
4166074142,0,1
3816980320,0,1
3248358177,0,1
386878620,0,1
3011055521,0,3
55749028,0,1
522230535,0,3
2090470859,0,1
2606869824,0,1
2754338137,0,1
2220607356,0,62
3317659311,0,2
2236813712,0,7
3844808465,0,1
937822146,0,2
4006068175,0,1
157569818,0,1
1934955828,0,1
3170342285,0,30
3144057879,0,1
1225668797,0,1
224053004,0,29
1867662014,0,1
2732488027,0,334
3019329259,0,1
2411544958,0,126
1815206415,0,81
1884878627,0,17
4205480570,0,1
3619290629,0,1
95177790,0,1
3532672206,0,1
3802475358,0,24
1174559047,0,1
1865017103,0,2
414371661,0,10
2411351831,0,1
3722724008,0,2
382235329,0,1
2432628850,0,1
2450900818,0,1
965461380,0,2
2377905270,0,1
2631103827,0,1
2392954985,0,1
4141116398,0,1
738529136,0,1
696285473,0,1
3804022238,0,2
2248597557,0,1
3222735447,0,2
889285550,0,2
3889249649,0,2
3088250968,0,1
1842696453,0,1
1263233850,0,10
936415067,0,1
1540696294,0,337
mm_10750935_3281854_10717310,0,465
3027282120,0,1
4210663481,0,10
3729792371,0,1
1565502538,0,1
2898760637,0,1
1544411351,0,2
236761289,0,1
9344361,0,1
3579980039,0,4
3507960382,0,2
2790792130,0,1
474899330,0,1
1509079199,0,2
3420370509,0,1
1037125154,0,16
2047961942,0,2
3933055950,0,85
845279194,0,2
1646405482,0,12
3064745460,0,49
3465352668,0,4
1876369443,0,1
3757821583,0,9
1995808372,0,1
1561478839,0,1
1469621985,0,5
93644558,0,12
1356684670,0,1
3793276768,0,1
2053679115,0,11
1591849700,0,4
3316872415,0,1
1781113994,0,1
1625857960,0,1
175138227,0,4
2668694460,0,1
1589612217,0,1
787170447,0,1
117527713,0,2
1466020329,0,1
2727896569,0,1
1145862087,0,1
3528481997,0,1
1916729890,0,1
3037726133,0,1
1928763543,0,1
41605734,0,35
1108597477,0,1
4026011721,0,1
1997205625,0,3
3513068377,0,1
1240467034,0,1
2799149685,0,12
906941577,0,2
3026648860,0,2
2796786678,0,3
2915797220,0,1
364391890,0,1
2076687754,0,3
1027450025,0,4
2526671810,0,2
312060366,0,11
2916321143,0,1
2889511802,0,1
3262206135,0,1
2372095265,0,1
2505256805,0,1
272129691,0,1
1646689089,0,1
2221951042,0,2
3395933918,0,115
1791033543,0,1
234841194,0,6
2760888258,0,1
989419523,0,3
3981487838,0,15
1265468598,0,2
1333185454,0,1
4004201291,0,1
4053694058,0,1
Book_Width2,0,617
3438870759,0,7
4132938605,0,1
1391491877,0,888
2170577510,0,1
2352226926,0,1
2728608351,0,1
234250566,0,93
2382603663,0,1
2506359883,0,1
1570879702,0,18
3359214312,0,1
908817459,0,2
1966670747,0,1
2448935637,0,1
3115283626,0,1
1251944762,0,1
2128738751,0,209
4281768357,0,1
News_Width7,0,1704
956623852,0,1
1645876133,0,2
2232069477,0,4
993397421,0,47
2789406642,0,2
4265978659,0,1
1964928910,0,1
1496265430,0,18
412069019,0,2
3195797775,0,11
2650140816,0,3
329490823,0,1
540458856,0,1
1296314919,0,1
3722469376,0,1
2442149419,0,1
1523561436,0,1
4200666020,0,1
2874354068,0,1
1567199194,0,1
1232426944,0,1
2860236113,0,1
4270600372,0,2
3101662559,0,98
54619429,0,1
2765978856,0,1
2670004243,0,1
1124755508,0,2
181854214,0,1
247977520,0,1
115793121,0,1
3291922132,0,3
4104628821,0,1
881790680,0,3
1614189484,0,7
1952269421,0,60
492039978,0,15
2288000521,0,2
1124972879,0,1
2797597839,0,1
1590766002,0,1
376342028,0,2
166985596,0,3
2612819336,0,1
3365058064,0,1
3665374922,0,5
3155200645,0,1
2086684440,0,1
2551887089,0,1
277580485,0,4
713086786,0,8
4167201494,0,1
1150959465,0,1
3362346637,0,2
829223654,0,1
3159199583,0,1
3597485609,0,1
2439235195,0,1
discuz_3007741_005,0,493
696103518,0,1
2728262274,0,1
1088949395,0,4
2265704498,0,3
4294177075,0,160
3894853912,0,1
1868034339,0,9
1519739131,0,1
1220131031,0,1
4198403064,0,2
1924881050,0,1
1941832330,0,1
1780738608,0,1
888769682,0,3
1971875674,0,1
2529725248,0,1
53852817,0,1
90365769,0,2
2301482367,0,23
2629689498,0,2
3528421437,0,1
2237745906,0,1
4172994540,0,8
3238376598,0,1
590844849,0,1
1818056605,0,31
3091245747,0,1
494495150,0,23
1874609419,0,5
1660438006,0,8
663028342,0,1
3970220970,0,1
539650685,0,218
1765260900,0,13
3323583389,0,1
750851536,0,2
3683806500,0,1
524559615,0,1
3487088443,0,1
305049637,0,1
29897285,0,1
3934033648,0,1
1710012771,0,1
354748168,0,1
3067540295,0,2
877648090,0,6
1351123515,0,1
731016634,0,1
2733014394,0,12
2622255745,0,1
2002800305,0,1
1400463588,0,5
1509016698,0,1
4027311639,0,1
1260177435,0,3
234254391,0,1
3468792270,0,1
3154317553,0,1
3286744118,0,3
641178557,0,20
3768494708,0,11
2202910445,0,3
865160293,0,1
1232449554,0,1
4159781312,0,2
1749214729,0,346
718592454,0,1
1492671656,0,1
786241192,0,1
1378023017,0,10
1100299705,0,1
2985549456,0,4
3261176890,0,1
2393449105,0,1
1998544636,0,1
56351239,0,1
211348722,0,1
1334196605,0,1
mm_29552776_2501006_11019626,0,153
3080881673,0,8
81280898,0,1
1925874406,0,46
2237058759,0,6
2772509523,0,2
353197703,0,1
3602336674,0,1
22915410,0,7
4193362064,0,1
4157949723,0,1
1870126258,0,4
98964591,0,1
1679700207,0,14
3726018064,0,2
343495665,0,1
1191488936,0,1
3459389648,0,1
1453077091,0,1
3246920185,0,12
4162058311,0,1
3432213991,0,1
1033625127,0,10
3700600111,0,1
3020418465,0,1
824387322,0,16
2424511211,0,1
3367947168,0,9
3161311438,0,14
474524849,0,2
3080780109,0,1
1462401389,0,4
1369275583,0,10
2320235224,0,1
4064125601,0,1
2268381001,0,1
3308462287,0,2
1894938210,0,10
3174614528,0,1
3930636022,0,2
4195940171,0,7
1632425342,0,1
1553779474,0,1
2991493565,0,1
455203544,0,1
908435822,0,1
3639563312,0,1
4026371854,0,1
764622358,0,7
2081999886,0,5
3352501819,0,1
650580827,0,1
2525000213,0,1
2551390422,0,208
4168902068,0,1
3596691301,0,1
2514709238,0,549
706595626,0,1
738435112,0,1
958080466,0,1
1322715630,0,1
1859044533,0,2
3661280023,0,1
1426210931,0,3
656084008,0,1
62400695,0,1
3460493721,0,1
4179975879,0,17
2270741933,0,1
3544929646,0,1
4143208512,0,1
3690314054,0,1
2161669877,0,2
2630736832,0,1
150488029,0,1
1852158981,0,1
3256804196,0,1
1750216446,0,1
2934888012,0,1
1867630576,0,7
1099960496,0,6
4263811431,0,1
1849134032,0,1
2280803737,0,1
357190846,0,1
1556446227,0,1
943781952,0,2
7253634,0,10
3359004112,0,3
2148549269,0,3
3595941787,0,2
850831184,0,5
2891577807,0,1
869793045,0,964
3949273644,0,7
3010469864,0,503
3526045097,0,8
1675996638,0,4
300850627,0,1
4189662031,0,3
2272708620,0,5
2286477101,0,1
105013516,0,1
1497820108,0,1
2601231444,0,1
744728061,0,1
3714574247,0,5
1020757144,0,1
1880976449,0,42
4285149570,0,2
2307865217,0,8
1482611492,0,1
1133491268,0,8
3361548676,0,1
2571157143,0,3
3864448941,0,2
2127788100,0,2
504916127,0,1
3885680118,0,1
2356954265,0,1
1314267426,0,1
1940898184,0,45
3602707448,0,1
