fpr,tpr
0.794635,0.985507
0.794628,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794533,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794193,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794189,0.985507
0.794042,0.985507
0.794042,0.985507
0.794042,0.985507
0.794042,0.985507
0.794042,0.985507
0.794042,0.985507
0.794042,0.985507
0.794042,0.985507
0.794042,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.794035,0.985507
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793972,0.980676
0.793968,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.793884,0.980676
0.79388,0.980676
0.79388,0.980676
0.79388,0.980676
0.79388,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793863,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793814,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793719,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793715,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793568,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793564,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.793385,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.79334,0.980676
0.793315,0.980676
0.793315,0.980676
0.793315,0.980676
0.793315,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.793312,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.79315,0.980676
0.793147,0.980676
0.793147,0.980676
0.793147,0.980676
0.793105,0.980676
0.793105,0.980676
0.793105,0.980676
0.793105,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.79309,0.980676
0.793087,0.980676
0.793087,0.980676
0.793083,0.980676
0.793083,0.980676
0.793083,0.980676
0.793083,0.980676
0.793083,0.980676
0.793083,0.980676
0.793083,0.980676
0.793083,0.980676
0.793083,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.793034,0.980676
0.792982,0.980676
0.792982,0.980676
0.792982,0.980676
0.792982,0.980676
0.792982,0.980676
0.792982,0.980676
0.792982,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792954,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792926,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.792645,0.980676
0.79261,0.980676
0.79261,0.980676
0.79261,0.980676
0.79261,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792427,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792329,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792301,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.792297,0.980676
0.79229,0.980676
0.79229,0.980676
0.79229,0.980676
0.79229,0.980676
0.792276,0.980676
0.792276,0.980676
0.792276,0.980676
0.792276,0.980676
0.792269,0.980676
0.792269,0.980676
0.792269,0.980676
0.792269,0.980676
0.792269,0.980676
0.792269,0.980676
0.792269,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791978,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791837,0.980676
0.791427,0.980676
0.791427,0.980676
0.791427,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791381,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791349,0.980676
0.791191,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.791177,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.79116,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791121,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791114,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.791097,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.79109,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791041,0.980676
0.791034,0.980676
0.791034,0.980676
0.791034,0.980676
0.791034,0.980676
0.791034,0.980676
